Code|Level_2|Fonte
C05F   9/02|1.3.3. Fertilizers from waste; 1.3.3. Fertilizers from waste|CPC & IPC
C05F   9/04|1.3.3. Fertilizers from waste; 1.3.3. Fertilizers from waste|CPC & IPC
C05F  11/00|1.3.3. Fertilizers from waste; 1.3.3. Fertilizers from waste|CPC & IPC
C05F  11/02|1.3.3. Fertilizers from waste; 1.3.3. Fertilizers from waste|CPC & IPC
C05F  11/04|1.3.3. Fertilizers from waste; 1.3.3. Fertilizers from waste|CPC & IPC
C05F  11/06|1.3.3. Fertilizers from waste; 1.3.3. Fertilizers from waste|CPC & IPC
C05F  11/08|1.3.3. Fertilizers from waste; 1.3.3. Fertilizers from waste|CPC & IPC
C05F  11/10|1.3.3. Fertilizers from waste; 1.3.3. Fertilizers from waste|CPC & IPC
C05F  15/00|1.3.3. Fertilizers from waste|IPC
C05F  17/00|1.3.3. Fertilizers from waste; 1.3.3. Fertilizers from waste|CPC & IPC
C05F  17/02|1.3.3. Fertilizers from waste|IPC
C05F  17/05|1.3.3. Fertilizers from waste; 1.3.3. Fertilizers from waste|CPC & IPC
C05F  17/10|1.3.3. Fertilizers from waste; 1.3.3. Fertilizers from waste|CPC & IPC
C05F  17/15|1.3.3. Fertilizers from waste|CPC
C05F  17/20|1.3.3. Fertilizers from waste; 1.3.3. Fertilizers from waste|CPC & IPC
C05F  17/30|1.3.3. Fertilizers from waste; 1.3.3. Fertilizers from waste|CPC & IPC
C05F  17/40|1.3.3. Fertilizers from waste; 1.3.3. Fertilizers from waste|CPC & IPC
C05F  17/50|1.3.3. Fertilizers from waste; 1.3.3. Fertilizers from waste|CPC & IPC
C05F  17/60|1.3.3. Fertilizers from waste; 1.3.3. Fertilizers from waste|CPC & IPC
C05F  17/70|1.3.3. Fertilizers from waste; 1.3.3. Fertilizers from waste|CPC & IPC
C05F  17/80|1.3.3. Fertilizers from waste; 1.3.3. Fertilizers from waste|CPC & IPC
C05F  17/90|1.3.3. Fertilizers from waste; 1.3.3. Fertilizers from waste|CPC & IPC
C05F  17/907|1.3.3. Fertilizers from waste; 1.3.3. Fertilizers from waste|CPC & IPC
C05F  17/914|1.3.3. Fertilizers from waste; 1.3.3. Fertilizers from waste|CPC & IPC
C05F  17/921|1.3.3. Fertilizers from waste; 1.3.3. Fertilizers from waste|CPC & IPC
C05F  17/929|1.3.3. Fertilizers from waste; 1.3.3. Fertilizers from waste|CPC & IPC
C05F  17/936|1.3.3. Fertilizers from waste; 1.3.3. Fertilizers from waste|CPC & IPC
C05F  17/939|1.3.3. Fertilizers from waste|CPC
C05F  17/943|1.3.3. Fertilizers from waste; 1.3.3. Fertilizers from waste|CPC & IPC
C05F  17/95|1.3.3. Fertilizers from waste; 1.3.3. Fertilizers from waste|CPC & IPC
C05F  17/955|1.3.3. Fertilizers from waste|CPC
C05F  17/957|1.3.3. Fertilizers from waste; 1.3.3. Fertilizers from waste|CPC & IPC
C05F  17/964|1.3.3. Fertilizers from waste; 1.3.3. Fertilizers from waste|CPC & IPC
C05F  17/971|1.3.3. Fertilizers from waste; 1.3.3. Fertilizers from waste|CPC & IPC
C05F  17/979|1.3.3. Fertilizers from waste; 1.3.3. Fertilizers from waste|CPC & IPC
C05F  17/986|1.3.3. Fertilizers from waste; 1.3.3. Fertilizers from waste|CPC & IPC
C05F  17/989|1.3.3. Fertilizers from waste|CPC
C05F  17/993|1.3.3. Fertilizers from waste; 1.3.3. Fertilizers from waste|CPC & IPC
C08J  11/00|1.3.2. Material recovery recycling and re-use; 1.3.2. Material recovery, recycling and re-use|CPC & IPC
C08J  11/02|1.3.2. Material recovery recycling and re-use; 1.3.2. Material recovery, recycling and re-use|CPC & IPC
C08J  11/04|1.3.2. Material recovery recycling and re-use; 1.3.2. Material recovery, recycling and re-use|CPC & IPC
C08J  11/06|1.3.2. Material recovery recycling and re-use; 1.3.2. Material recovery, recycling and re-use|CPC & IPC
C08J  11/08|1.3.2. Material recovery recycling and re-use; 1.3.2. Material recovery, recycling and re-use|CPC & IPC
C08J  11/10|1.3.2. Material recovery recycling and re-use; 1.3.2. Material recovery, recycling and re-use|CPC & IPC
C08J  11/105|1.3.2. Material recovery recycling and re-use|CPC
C08J  11/12|1.3.2. Material recovery recycling and re-use; 1.3.2. Material recovery, recycling and re-use|CPC & IPC
C08J  11/14|1.3.2. Material recovery recycling and re-use; 1.3.2. Material recovery, recycling and re-use|CPC & IPC
C08J  11/16|1.3.2. Material recovery recycling and re-use; 1.3.2. Material recovery, recycling and re-use|CPC & IPC
C08J  11/18|1.3.2. Material recovery recycling and re-use; 1.3.2. Material recovery, recycling and re-use|CPC & IPC
C08J  11/20|1.3.2. Material recovery recycling and re-use; 1.3.2. Material recovery, recycling and re-use|CPC & IPC
C08J  11/22|1.3.2. Material recovery recycling and re-use; 1.3.2. Material recovery, recycling and re-use|CPC & IPC
C08J  11/24|1.3.2. Material recovery recycling and re-use; 1.3.2. Material recovery, recycling and re-use|CPC & IPC
C08J  11/26|1.3.2. Material recovery recycling and re-use; 1.3.2. Material recovery, recycling and re-use|CPC & IPC
C08J  11/28|1.3.2. Material recovery recycling and re-use; 1.3.2. Material recovery, recycling and re-use|CPC & IPC
C09K   3/32|1.2.1. Water and wastewater treatment; 1.2.3. Oil spill and pollutant clean-up; 1.2.1. Water and wastewater treatment; 1.2.3. Oil spill and pollutant clean-up|CPC & IPC
C09K  11/01|1.3.2. Material recovery recycling and re-use; 1.3.2. Material recovery, recycling and re-use|CPC & IPC
C10G   1/10|1.3.6. Waste management Not elsewhere classified; 1.3.6. Waste management  Not elsewhere classified|CPC & IPC
C10L   5/46|1.3.4. Incineration and energy recovery; 1.3.4. Incineration and energy recovery|CPC & IPC
C10L   5/48|1.3.4. Incineration and energy recovery; 1.3.4. Incineration and energy recovery|CPC & IPC
C10L  10/02|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
C10L  10/06|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
C10M 175/00|1.3.2. Material recovery recycling and re-use; 1.3.2. Material recovery, recycling and re-use|CPC & IPC
C10M 175/0008|1.3.2. Material recovery recycling and re-use|CPC
C10M 175/0016|1.3.2. Material recovery recycling and re-use|CPC
C10M 175/0025|1.3.2. Material recovery recycling and re-use|CPC
C10M 175/0033|1.3.2. Material recovery recycling and re-use|CPC
C10M 175/0041|1.3.2. Material recovery recycling and re-use|CPC
C10M 175/005|1.3.2. Material recovery recycling and re-use|CPC
C10M 175/0058|1.3.2. Material recovery recycling and re-use|CPC
C10M 175/0066|1.3.2. Material recovery recycling and re-use|CPC
C10M 175/0075|1.3.2. Material recovery recycling and re-use|CPC
C10M 175/0083|1.3.2. Material recovery recycling and re-use|CPC
C10M 175/0091|1.3.2. Material recovery recycling and re-use|CPC
C10M 175/02|1.3.2. Material recovery recycling and re-use; 1.3.2. Material recovery, recycling and re-use|CPC & IPC
C10M 175/04|1.3.2. Material recovery recycling and re-use; 1.3.2. Material recovery, recycling and re-use|CPC & IPC
C10M 175/06|1.3.2. Material recovery recycling and re-use; 1.3.2. Material recovery, recycling and re-use|CPC & IPC
C21B   7/22|1.1.1. Emissions abatement from stationary sources; 1.1.1. Emissions abatement from stationary sources e.g. SOx, NOx, PM emissions from combustion plants|CPC & IPC
C21C   5/38|1.1.1. Emissions abatement from stationary sources; 1.1.1. Emissions abatement from stationary sources e.g. SOx, NOx, PM emissions from combustion plants|CPC & IPC
C22B   7/00|1.3.2. Material recovery recycling and re-use; 1.3.2. Material recovery, recycling and re-use|CPC & IPC
C22B   7/001|1.3.2. Material recovery recycling and re-use|CPC
C22B   7/002|1.3.2. Material recovery recycling and re-use|CPC
C22B   7/003|1.3.2. Material recovery recycling and re-use|CPC
C22B   7/004|1.3.2. Material recovery recycling and re-use|CPC
C22B   7/005|1.3.2. Material recovery recycling and re-use|CPC
C22B   7/006|1.3.2. Material recovery recycling and re-use|CPC
C22B   7/007|1.3.2. Material recovery recycling and re-use|CPC
C22B   7/008|1.3.2. Material recovery recycling and re-use|CPC
C22B   7/009|1.3.2. Material recovery recycling and re-use|CPC
C22B   7/02|1.3.2. Material recovery recycling and re-use; 1.3.2. Material recovery, recycling and re-use|CPC & IPC
C22B   7/04|1.3.2. Material recovery recycling and re-use; 1.3.2. Material recovery, recycling and re-use|CPC & IPC
C22B  19/28|1.3.2. Material recovery recycling and re-use; 1.3.2. Material recovery, recycling and re-use|CPC & IPC
C22B  19/30|1.3.2. Material recovery recycling and re-use; 1.3.2. Material recovery, recycling and re-use|CPC & IPC
C22B  25/06|1.3.2. Material recovery recycling and re-use; 1.3.2. Material recovery, recycling and re-use|CPC & IPC
D01G  11/00|1.3.2. Material recovery recycling and re-use; 1.3.2. Material recovery, recycling and re-use|CPC & IPC
D01G  11/02|1.3.2. Material recovery recycling and re-use; 1.3.2. Material recovery, recycling and re-use|CPC & IPC
D01G  11/04|1.3.2. Material recovery recycling and re-use; 1.3.2. Material recovery, recycling and re-use|CPC & IPC
D21B   1/08|1.3.2. Material recovery recycling and re-use; 1.3.2. Material recovery, recycling and re-use|CPC & IPC
D21B   1/10|1.3.2. Material recovery recycling and re-use; 1.3.2. Material recovery, recycling and re-use|CPC & IPC
D21B   1/32|1.3.2. Material recovery recycling and re-use; 1.3.2. Material recovery, recycling and re-use|CPC & IPC
D21B   1/322|1.3.2. Material recovery recycling and re-use|CPC
D21B   1/325|1.3.2. Material recovery recycling and re-use|CPC
D21B   1/327|1.3.2. Material recovery recycling and re-use|CPC
D21C   5/02|1.3.2. Material recovery recycling and re-use; 1.3.2. Material recovery, recycling and re-use|CPC & IPC
D21C   5/022|1.3.2. Material recovery recycling and re-use|CPC
D21C   5/025|1.3.2. Material recovery recycling and re-use|CPC
D21C   5/027|1.3.2. Material recovery recycling and re-use|CPC
D21H  17/01|1.3.2. Material recovery recycling and re-use; 1.3.2. Material recovery, recycling and re-use|CPC & IPC
E01H  15/00|1.3.1. Solid waste collection; 1.3.1. Solid waste collection|CPC & IPC
E02B  15/04|1.2.3. Oil spill and pollutant clean-up; 1.2.3. Oil spill and pollutant clean-up|CPC & IPC
E02B  15/041|1.2.3. Oil spill and pollutant clean-up|CPC
E02B  15/042|1.2.3. Oil spill and pollutant clean-up|CPC
E02B  15/043|1.2.3. Oil spill and pollutant clean-up|CPC
E02B  15/045|1.2.3. Oil spill and pollutant clean-up|CPC
E02B  15/046|1.2.3. Oil spill and pollutant clean-up|CPC
E02B  15/047|1.2.3. Oil spill and pollutant clean-up|CPC
E02B  15/048|1.2.3. Oil spill and pollutant clean-up|CPC
E02B  15/06|1.2.3. Oil spill and pollutant clean-up; 1.2.3. Oil spill and pollutant clean-up|CPC & IPC
E02B  15/08|1.2.3. Oil spill and pollutant clean-up; 1.2.3. Oil spill and pollutant clean-up|CPC & IPC
E02B  15/0807|1.2.3. Oil spill and pollutant clean-up|CPC
E02B  15/0814|1.2.3. Oil spill and pollutant clean-up|CPC
E02B  15/0821|1.2.3. Oil spill and pollutant clean-up|CPC
E02B  15/0828|1.2.3. Oil spill and pollutant clean-up|CPC
E02B  15/0835|1.2.3. Oil spill and pollutant clean-up|CPC
E02B  15/0842|1.2.3. Oil spill and pollutant clean-up|CPC
E02B  15/085|1.2.3. Oil spill and pollutant clean-up|CPC
E02B  15/0857|1.2.3. Oil spill and pollutant clean-up|CPC
E02B  15/0864|1.2.3. Oil spill and pollutant clean-up|CPC
E02B  15/0871|1.2.3. Oil spill and pollutant clean-up|CPC
E02B  15/0878|1.2.3. Oil spill and pollutant clean-up|CPC
E02B  15/0885|1.2.3. Oil spill and pollutant clean-up|CPC
E02B  15/0892|1.2.3. Oil spill and pollutant clean-up|CPC
E02B  15/10|1.2.3. Oil spill and pollutant clean-up; 1.2.3. Oil spill and pollutant clean-up|CPC & IPC
E02B  15/101|1.2.3. Oil spill and pollutant clean-up|CPC
E02B  15/102|1.2.3. Oil spill and pollutant clean-up|CPC
E02B  15/103|1.2.3. Oil spill and pollutant clean-up|CPC
E02B  15/104|1.2.3. Oil spill and pollutant clean-up|CPC
E02B  15/105|1.2.3. Oil spill and pollutant clean-up|CPC
E02B  15/106|1.2.3. Oil spill and pollutant clean-up|CPC
E02B  15/107|1.2.3. Oil spill and pollutant clean-up|CPC
E02B  15/108|1.2.3. Oil spill and pollutant clean-up|CPC
E02B2015/005|1.2.3. Oil spill and pollutant clean-up|CPC
E03C   1/12|1.2.1. Water and wastewater treatment; 1.2.1. Water and wastewater treatment|CPC & IPC
E03C   1/122|1.2.1. Water and wastewater treatment; 1.2.1. Water and wastewater treatment|CPC & IPC
E03C   1/1222|1.2.1. Water and wastewater treatment|CPC
E03C   1/1225|1.2.1. Water and wastewater treatment|CPC
E03C   1/1227|1.2.1. Water and wastewater treatment|CPC
E03C   1/126|1.2.1. Water and wastewater treatment; 1.2.1. Water and wastewater treatment|CPC & IPC
E03F|1.2.1. Water and wastewater treatment|IPC
E03F   1/00|1.2.1. Water and wastewater treatment; 1.2.1. Water and wastewater treatment|CPC & IPC
E03F   1/001|1.2.1. Water and wastewater treatment|CPC
E03F   1/002|1.2.1. Water and wastewater treatment|CPC
E03F   1/003|1.2.1. Water and wastewater treatment|CPC
E03F   1/005|1.2.1. Water and wastewater treatment|CPC
E03F   1/006|1.2.1. Water and wastewater treatment|CPC
E03F   1/007|1.2.1. Water and wastewater treatment|CPC
E03F   1/008|1.2.1. Water and wastewater treatment|CPC
E03F   3/00|1.2.1. Water and wastewater treatment; 1.2.1. Water and wastewater treatment|CPC & IPC
E03F   3/02|1.2.1. Water and wastewater treatment; 1.2.1. Water and wastewater treatment|CPC & IPC
E03F   3/04|1.2.1. Water and wastewater treatment; 1.2.1. Water and wastewater treatment|CPC & IPC
E03F   3/043|1.2.1. Water and wastewater treatment|CPC
E03F   3/046|1.2.1. Water and wastewater treatment|CPC
E03F   3/06|1.2.1. Water and wastewater treatment; 1.2.1. Water and wastewater treatment|CPC & IPC
E03F   5/00|1.2.1. Water and wastewater treatment; 1.2.1. Water and wastewater treatment|CPC & IPC
E03F   5/02|1.2.1. Water and wastewater treatment; 1.2.1. Water and wastewater treatment|CPC & IPC
E03F   5/021|1.2.1. Water and wastewater treatment|CPC
E03F   5/022|1.2.1. Water and wastewater treatment|CPC
E03F   5/024|1.2.1. Water and wastewater treatment|CPC
E03F   5/025|1.2.1. Water and wastewater treatment|CPC
E03F   5/027|1.2.1. Water and wastewater treatment|CPC
E03F   5/04|1.2.1. Water and wastewater treatment; 1.2.1. Water and wastewater treatment|CPC & IPC
E03F   5/0401|1.2.1. Water and wastewater treatment|CPC
E03F   5/0402|1.2.1. Water and wastewater treatment|CPC
E03F   5/0403|1.2.1. Water and wastewater treatment|CPC
E03F   5/0404|1.2.1. Water and wastewater treatment|CPC
E03F   5/0405|1.2.1. Water and wastewater treatment|CPC
E03F   5/0406|1.2.1. Water and wastewater treatment|CPC
E03F   5/0407|1.2.1. Water and wastewater treatment|CPC
E03F   5/0408|1.2.1. Water and wastewater treatment|CPC
E03F   5/0409|1.2.1. Water and wastewater treatment|CPC
E03F   5/041|1.2.1. Water and wastewater treatment|CPC
E03F   5/0411|1.2.1. Water and wastewater treatment|CPC
E03F   5/042|1.2.1. Water and wastewater treatment; 1.2.1. Water and wastewater treatment|CPC & IPC
E03F   5/046|1.2.1. Water and wastewater treatment; 1.2.1. Water and wastewater treatment|CPC & IPC
E03F   5/06|1.2.1. Water and wastewater treatment; 1.2.1. Water and wastewater treatment|CPC & IPC
E03F   5/08|1.2.1. Water and wastewater treatment; 1.2.1. Water and wastewater treatment|CPC & IPC
E03F   5/10|1.2.1. Water and wastewater treatment; 1.2.1. Water and wastewater treatment|CPC & IPC
E03F   5/101|1.2.1. Water and wastewater treatment|CPC
E03F   5/102|1.2.1. Water and wastewater treatment|CPC
E03F   5/103|1.2.1. Water and wastewater treatment|CPC
E03F   5/105|1.2.1. Water and wastewater treatment|CPC
E03F   5/106|1.2.1. Water and wastewater treatment|CPC
E03F   5/107|1.2.1. Water and wastewater treatment|CPC
E03F   5/108|1.2.1. Water and wastewater treatment|CPC
E03F   5/12|1.2.1. Water and wastewater treatment; 1.2.1. Water and wastewater treatment|CPC & IPC
E03F   5/125|1.2.1. Water and wastewater treatment|CPC
E03F   5/14|1.2.1. Water and wastewater treatment; 1.2.1. Water and wastewater treatment|CPC & IPC
E03F   5/16|1.2.1. Water and wastewater treatment; 1.2.1. Water and wastewater treatment|CPC & IPC
E03F   5/18|1.2.1. Water and wastewater treatment; 1.2.1. Water and wastewater treatment|CPC & IPC
E03F   5/20|1.2.1. Water and wastewater treatment; 1.2.1. Water and wastewater treatment|CPC & IPC
E03F   5/22|1.2.1. Water and wastewater treatment; 1.2.1. Water and wastewater treatment|CPC & IPC
E03F   5/24|1.2.1. Water and wastewater treatment; 1.2.1. Water and wastewater treatment|CPC & IPC
E03F   5/26|1.2.1. Water and wastewater treatment; 1.2.1. Water and wastewater treatment|CPC & IPC
E03F   7/00|1.2.1. Water and wastewater treatment; 1.2.1. Water and wastewater treatment|CPC & IPC
E03F   7/02|1.2.1. Water and wastewater treatment; 1.2.1. Water and wastewater treatment|CPC & IPC
E03F   7/04|1.2.1. Water and wastewater treatment; 1.2.1. Water and wastewater treatment|CPC & IPC
E03F   7/06|1.2.1. Water and wastewater treatment; 1.2.1. Water and wastewater treatment|CPC & IPC
E03F   7/08|1.2.1. Water and wastewater treatment; 1.2.1. Water and wastewater treatment|CPC & IPC
E03F   7/10|1.2.1. Water and wastewater treatment; 1.2.1. Water and wastewater treatment|CPC & IPC
E03F   7/103|1.2.1. Water and wastewater treatment|CPC
E03F   7/106|1.2.1. Water and wastewater treatment|CPC
E03F   7/12|1.2.1. Water and wastewater treatment; 1.2.1. Water and wastewater treatment|CPC & IPC
E03F   9/00|1.2.1. Water and wastewater treatment; 1.2.1. Water and wastewater treatment|CPC & IPC
E03F   9/002|1.2.1. Water and wastewater treatment|CPC
E03F   9/005|1.2.1. Water and wastewater treatment|CPC
E03F   9/007|1.2.1. Water and wastewater treatment|CPC
E03F  11/00|1.2.1. Water and wastewater treatment; 1.2.1. Water and wastewater treatment|CPC & IPC
E03F2003/065|1.2.1. Water and wastewater treatment|CPC
E03F2005/028|1.2.1. Water and wastewater treatment|CPC
E03F2005/0412|1.2.1. Water and wastewater treatment|CPC
E03F2005/0413|1.2.1. Water and wastewater treatment|CPC
E03F2005/0414|1.2.1. Water and wastewater treatment|CPC
E03F2005/0415|1.2.1. Water and wastewater treatment|CPC
E03F2005/0416|1.2.1. Water and wastewater treatment|CPC
E03F2005/0417|1.2.1. Water and wastewater treatment|CPC
E03F2005/0418|1.2.1. Water and wastewater treatment|CPC
E03F2005/061|1.2.1. Water and wastewater treatment|CPC
E03F2005/063|1.2.1. Water and wastewater treatment|CPC
E03F2005/065|1.2.1. Water and wastewater treatment|CPC
E03F2005/066|1.2.1. Water and wastewater treatment|CPC
E03F2005/068|1.2.1. Water and wastewater treatment|CPC
E03F2201/00|1.2.1. Water and wastewater treatment|CPC
